frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"2389","Apr 24, 2024 14:01:17.280055000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2390","Apr 24, 2024 14:01:17.280055000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2391","Apr 24, 2024 14:01:17.280055000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2392","Apr 24, 2024 14:01:17.280072000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2393","Apr 24, 2024 14:01:17.280076000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2394","Apr 24, 2024 14:01:17.280194000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2395","Apr 24, 2024 14:01:17.280194000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2396","Apr 24, 2024 14:01:17.280194000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2397","Apr 24, 2024 14:01:17.280237000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2398","Apr 24, 2024 14:01:17.280237000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2399","Apr 24, 2024 14:01:17.280237000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2400","Apr 24, 2024 14:01:17.280237000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2401","Apr 24, 2024 14:01:17.280291000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2402","Apr 24, 2024 14:01:17.280291000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2403","Apr 24, 2024 14:01:17.280292000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2404","Apr 24, 2024 14:01:17.280324000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2405","Apr 24, 2024 14:01:17.280337000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2406","Apr 24, 2024 14:01:17.280337000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2407","Apr 24, 2024 14:01:17.280337000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2408","Apr 24, 2024 14:01:17.280337000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2409","Apr 24, 2024 14:01:17.280389000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2410","Apr 24, 2024 14:01:17.280389000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2411","Apr 24, 2024 14:01:17.280389000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2412","Apr 24, 2024 14:01:17.280389000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2413","Apr 24, 2024 14:01:17.280441000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2414","Apr 24, 2024 14:01:17.280442000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2415","Apr 24, 2024 14:01:17.280442000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2416","Apr 24, 2024 14:01:17.280442000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2417","Apr 24, 2024 14:01:17.280442000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2418","Apr 24, 2024 14:01:17.280488000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2419","Apr 24, 2024 14:01:17.280488000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2420","Apr 24, 2024 14:01:17.280488000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2421","Apr 24, 2024 14:01:17.280488000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2422","Apr 24, 2024 14:01:17.280537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2423","Apr 24, 2024 14:01:17.280537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2424","Apr 24, 2024 14:01:17.280537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2425","Apr 24, 2024 14:01:17.280537000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2426","Apr 24, 2024 14:01:17.280592000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2427","Apr 24, 2024 14:01:17.280592000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2428","Apr 24, 2024 14:01:17.280592000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2429","Apr 24, 2024 14:01:17.280592000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2430","Apr 24, 2024 14:01:17.280592000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2431","Apr 24, 2024 14:01:17.280637000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2432","Apr 24, 2024 14:01:17.280637000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2433","Apr 24, 2024 14:01:17.280637000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2434","Apr 24, 2024 14:01:17.280637000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2435","Apr 24, 2024 14:01:17.280687000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2436","Apr 24, 2024 14:01:17.280687000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2437","Apr 24, 2024 14:01:17.280687000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2438","Apr 24, 2024 14:01:17.280687000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2439","Apr 24, 2024 14:01:17.280687000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2440","Apr 24, 2024 14:01:17.280737000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2441","Apr 24, 2024 14:01:17.280737000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2442","Apr 24, 2024 14:01:17.280737000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2443","Apr 24, 2024 14:01:17.280737000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2444","Apr 24, 2024 14:01:17.280791000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2445","Apr 24, 2024 14:01:17.280897000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2446","Apr 24, 2024 14:01:17.281917000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2447","Apr 24, 2024 14:01:17.282132000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2448","Apr 24, 2024 14:01:17.282132000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2449","Apr 24, 2024 14:01:17.282182000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2450","Apr 24, 2024 14:01:17.282184000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2451","Apr 24, 2024 14:01:17.282184000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2452","Apr 24, 2024 14:01:17.282184000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2453","Apr 24, 2024 14:01:17.282185000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2454","Apr 24, 2024 14:01:17.282185000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2455","Apr 24, 2024 14:01:17.282231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2456","Apr 24, 2024 14:01:17.282231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2457","Apr 24, 2024 14:01:17.282231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2458","Apr 24, 2024 14:01:17.282231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2459","Apr 24, 2024 14:01:17.282240000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2460","Apr 24, 2024 14:01:17.282285000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2461","Apr 24, 2024 14:01:17.282285000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2462","Apr 24, 2024 14:01:17.282285000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2463","Apr 24, 2024 14:01:17.282285000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2464","Apr 24, 2024 14:01:17.282285000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2465","Apr 24, 2024 14:01:17.282329000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2466","Apr 24, 2024 14:01:17.282329000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2467","Apr 24, 2024 14:01:17.282334000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2468","Apr 24, 2024 14:01:17.282380000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2469","Apr 24, 2024 14:01:17.282385000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2470","Apr 24, 2024 14:01:17.282385000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2471","Apr 24, 2024 14:01:17.282385000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2472","Apr 24, 2024 14:01:17.282385000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2473","Apr 24, 2024 14:01:17.282435000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2474","Apr 24, 2024 14:01:17.282435000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2475","Apr 24, 2024 14:01:17.282435000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2476","Apr 24, 2024 14:01:17.282435000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2477","Apr 24, 2024 14:01:17.282435000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2478","Apr 24, 2024 14:01:17.282445000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2479","Apr 24, 2024 14:01:17.282482000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2480","Apr 24, 2024 14:01:17.282482000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2481","Apr 24, 2024 14:01:17.282482000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2482","Apr 24, 2024 14:01:17.282482000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2483","Apr 24, 2024 14:01:17.282530000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2484","Apr 24, 2024 14:01:17.282530000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2485","Apr 24, 2024 14:01:17.282530000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2486","Apr 24, 2024 14:01:17.282530000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2487","Apr 24, 2024 14:01:17.282583000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2488","Apr 24, 2024 14:01:17.282583000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2489","Apr 24, 2024 14:01:17.282583000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2490","Apr 24, 2024 14:01:17.282583000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2491","Apr 24, 2024 14:01:17.282650000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2492","Apr 24, 2024 14:01:17.282650000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2493","Apr 24, 2024 14:01:17.282693000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2494","Apr 24, 2024 14:01:17.282693000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2495","Apr 24, 2024 14:01:17.282693000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2496","Apr 24, 2024 14:01:17.282694000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2497","Apr 24, 2024 14:01:17.282740000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2498","Apr 24, 2024 14:01:17.282740000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2499","Apr 24, 2024 14:01:17.282740000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2500","Apr 24, 2024 14:01:17.282740000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2501","Apr 24, 2024 14:01:17.282797000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2502","Apr 24, 2024 14:01:17.282797000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2503","Apr 24, 2024 14:01:17.282797000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2504","Apr 24, 2024 14:01:17.282797000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2505","Apr 24, 2024 14:01:17.282797000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2506","Apr 24, 2024 14:01:17.282840000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2507","Apr 24, 2024 14:01:17.282840000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2508","Apr 24, 2024 14:01:17.282840000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2509","Apr 24, 2024 14:01:17.282840000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2510","Apr 24, 2024 14:01:17.282880000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2511","Apr 24, 2024 14:01:17.282880000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2512","Apr 24, 2024 14:01:17.282880000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2513","Apr 24, 2024 14:01:17.282931000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2514","Apr 24, 2024 14:01:17.282932000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2515","Apr 24, 2024 14:01:17.282932000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2516","Apr 24, 2024 14:01:17.282932000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2517","Apr 24, 2024 14:01:17.282932000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2518","Apr 24, 2024 14:01:17.282932000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2519","Apr 24, 2024 14:01:17.282983000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2520","Apr 24, 2024 14:01:17.282984000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2521","Apr 24, 2024 14:01:17.282984000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2522","Apr 24, 2024 14:01:17.282984000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2523","Apr 24, 2024 14:01:17.282984000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2524","Apr 24, 2024 14:01:17.283032000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2525","Apr 24, 2024 14:01:17.283032000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2526","Apr 24, 2024 14:01:17.283032000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2527","Apr 24, 2024 14:01:17.283032000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2528","Apr 24, 2024 14:01:17.283032000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2529","Apr 24, 2024 14:01:17.283032000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2530","Apr 24, 2024 14:01:17.283083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2531","Apr 24, 2024 14:01:17.283083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2532","Apr 24, 2024 14:01:17.283083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2533","Apr 24, 2024 14:01:17.283083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2534","Apr 24, 2024 14:01:17.283136000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2535","Apr 24, 2024 14:01:17.283136000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2536","Apr 24, 2024 14:01:17.283136000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2537","Apr 24, 2024 14:01:17.283136000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2538","Apr 24, 2024 14:01:17.283136000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2539","Apr 24, 2024 14:01:17.283181000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2540","Apr 24, 2024 14:01:17.283181000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2541","Apr 24, 2024 14:01:17.283182000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2542","Apr 24, 2024 14:01:17.283182000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2543","Apr 24, 2024 14:01:17.283236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2544","Apr 24, 2024 14:01:17.283236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2545","Apr 24, 2024 14:01:17.283236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2546","Apr 24, 2024 14:01:17.283236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2547","Apr 24, 2024 14:01:17.283236000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2548","Apr 24, 2024 14:01:17.283250000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2549","Apr 24, 2024 14:01:17.283282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2550","Apr 24, 2024 14:01:17.283282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2551","Apr 24, 2024 14:01:17.283282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2552","Apr 24, 2024 14:01:17.283282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2553","Apr 24, 2024 14:01:17.283334000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2554","Apr 24, 2024 14:01:17.283334000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2555","Apr 24, 2024 14:01:17.283334000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2556","Apr 24, 2024 14:01:17.283334000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2557","Apr 24, 2024 14:01:17.283352000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"2558","Apr 24, 2024 14:01:17.283384000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2559","Apr 24, 2024 14:01:17.283384000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2560","Apr 24, 2024 14:01:17.283384000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2561","Apr 24, 2024 14:01:17.283384000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2562","Apr 24, 2024 14:01:17.283384000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2563","Apr 24, 2024 14:01:17.283431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2564","Apr 24, 2024 14:01:17.283431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2565","Apr 24, 2024 14:01:17.283431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2566","Apr 24, 2024 14:01:17.283431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2567","Apr 24, 2024 14:01:17.283486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"2568","Apr 24, 2024 14:01:17.283486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
